,Date,search_word,User,Tweets,Sarcastic,compound,Happy,Angry,Surprise,Sad,Fear,Sentiment
154,2021-10-11 03:40:23,@amazon,AviHarkishun,a story of why we should not listen to short sellers and the media of what they think of amc or gme they killed…,sarcastic,0.0,0.0,0.5,0.5,0.0,0.0,Neutral
155,2021-10-11 03:40:10,@amazon,veronikaness,it says ship with amazon my tracking  and this,not_sarcastic,0.1779,0.0,0.0,1.0,0.0,0.0,Positive
156,2021-10-11 03:40:01,@amazon,BradPorcellato,cincinnati ohio virginia this might be a homeoffice must have breville bes870xl barista express espresso mach…,not_sarcastic,0.0,0.0,0.5,0.5,0.0,0.0,Neutral
157,2021-10-11 03:39:37,@amazon,amypond27,i just got a notification from that my book shipped i am excited my brain needs a new book,sarcastic,0.34,0.0,0.0,0.0,1.0,0.0,Positive
158,2021-10-11 03:38:52,@amazon,jaat_pravinder,amazon says we are connecting villages but their courier says we do notcome to village i am f…,not_sarcastic,0.09,0.0,0.0,1.0,0.0,0.0,Positive
159,2021-10-11 03:37:48,@amazon,thecorpcommguy,once the sales are over thank god finally they are i shopped shopped and shopped  the other fabulous feature i…,not_sarcastic,0.7906,0.33,0.0,0.33,0.0,0.33,Positive
160,2021-10-11 03:37:34,@amazon,LindaJStovall,biden amp garland are resisting being first ever…,not_sarcastic,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
161,2021-10-11 03:36:30,@amazon,DealskartLoot,huggies new dry small s size diapers combo pack of 2 36 counts per pack 72 counts by huggies via,sarcastic,0.0,0.0,0.0,0.0,0.0,1.0,Neutral
162,2021-10-11 03:36:14,@amazon,meet_mishti45,hats off to the man caught these thieves redhanded this vid…,sarcastic,-0.5106,0.0,0.0,0.0,1.0,0.0,Negative
163,2021-10-11 03:36:08,@amazon,bronifty,so is everything going to shopify now or where are we supposed to get our stuff then,sarcastic,0.0,0.0,0.25,0.0,0.25,0.5,Neutral
164,2021-10-11 03:35:18,@amazon,303SnowWolf,i mean i’m all for profit margins but a 100 margin is kinda pushing it,not_sarcastic,0.2382,0.0,0.0,0.0,0.0,1.0,Positive
165,2021-10-11 03:34:58,@amazon,prasad143109,ban these ecommerce sites…,not_sarcastic,-0.5574,0.0,0.0,0.0,1.0,0.0,Negative
166,2021-10-11 03:34:54,@amazon,1i_Jing91,i agree if that is the case amazon should continue to fix their devices until t…,not_sarcastic,0.4939,0.0,0.0,0.0,0.0,0.0,Positive
167,2021-10-11 03:34:54,@amazon,AY_Orbach,currency support is also on the 6 wee…,not_sarcastic,0.4019,0.0,0.0,0.0,0.0,0.0,Positive
168,2021-10-11 03:33:59,@amazon,LexiBurton_UT,i am definitely one of those people who have to try absolutely everything on so…,not_sarcastic,0.4019,0.0,0.0,0.0,0.33,0.67,Positive
169,2021-10-11 03:33:11,@amazon,BlindSquare,i know never worked for reliance group they handle suppliervendor badly,not_sarcastic,-0.4767,0.0,0.0,0.33,0.33,0.33,Negative
170,2021-10-11 03:33:00,@amazon,Tref_Griffiths,hey has the issue around currency been fi…,not_sarcastic,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
171,2021-10-11 03:32:24,@amazon,_slwbroz,this is unbelievable this is an original manufactured part for my car yet you can’t ship it,not_sarcastic,0.4767,0.0,0.0,0.0,0.0,0.0,Positive
172,2021-10-11 03:32:05,@amazon,kjmurr,i’ll buy 2 and try to get them to talk to each other like furbies,sarcastic,0.3612,0.0,0.0,0.0,0.0,0.0,Positive
173,2021-10-11 03:30:58,@amazon,veronikaness,is running lateand i have 2 more orders schedule for tomorrowwhat is going on do not let…,not_sarcastic,0.0,0.0,0.0,0.0,0.0,1.0,Neutral
174,2021-10-11 03:29:57,@amazon,pallavkaushish,learn how to responsibly use urgency in marketing from the examples of and …,not_sarcastic,0.0,0.0,0.0,0.0,0.0,1.0,Neutral
175,2021-10-11 03:29:55,@amazon,shubham241290,much appreciated,not_sarcastic,0.5106,1.0,0.0,0.0,0.0,0.0,Positive
176,2021-10-11 03:29:51,@amazon,LexiBurton_UT,good point emma i am sure a lot of time will be taken up by the staff having to explai…,not_sarcastic,0.6369,0.2,0.0,0.4,0.2,0.2,Positive
177,2021-10-11 03:28:40,@amazon,Heather28Savage,if theres something weird and it do not look good who you gonna call wish list busters  i aint fraid of no li…,not_sarcastic,0.1235,0.5,0.0,0.0,0.0,0.5,Positive
178,2021-10-11 03:28:28,@amazon,AllWheelDog,that doesnt sound like their fault ngl,not_sarcastic,-0.5873,0.0,0.0,0.0,0.0,0.0,Negative
179,2021-10-11 03:27:45,@amazon,Veera_Raghavan6,what is happening why are your delivery people opening sealed boxes without permission i…,not_sarcastic,0.0,0.0,0.0,0.0,0.0,1.0,Neutral
180,2021-10-11 03:27:30,@amazon,LexiBurton_UT,2 one thing that came to mind when listening to these new plans is staffing the new technolog…,not_sarcastic,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
181,2021-10-11 03:26:03,@amazon,zebpalmer,algorithm gotta eat,sarcastic,0.0,0.0,0.0,0.0,0.0,1.0,Neutral
182,2021-10-11 03:25:55,@amazon,somkritya,hello why are your delivery guys opening and checking our boxes डेढ़ स्याने सब के सब,not_sarcastic,0.0,0.0,0.0,0.0,0.0,1.0,Neutral
183,2021-10-11 03:25:30,@amazon,303SnowWolf,wow fuck you bought a 2500w generator for the trip this week just walked in to big r they have the 5500w…,not_sarcastic,0.0772,0.5,0.0,0.5,0.0,0.0,Positive
184,2021-10-11 03:25:24,@amazon,LexiBurton_UT,1 one way amazon is trying to reduce pain points is by skipping the physical shopping cart and…,sarcastic,-0.3818,0.0,0.0,1.0,0.0,0.0,Negative
185,2021-10-11 03:24:47,@amazon,ImSouvan,without mobile i can not attend my online classplease sir takes some necessary steps for getting my orderred mobil…,not_sarcastic,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
186,2021-10-11 03:24:38,@amazon,wow_vishal,instead of helping the small sellers in this pandemic time amazon india k…,not_sarcastic,0.4404,0.0,0.0,0.5,0.0,0.5,Positive
187,2021-10-11 03:24:35,@amazon,realshawncyrus,when i wasnt ready to come out and stuff that you guys didnt know and what i do not speak publicly about even wi…,not_sarcastic,-0.2755,0.33,0.33,0.0,0.0,0.33,Negative
188,2021-10-11 03:24:29,@amazon,ImSouvan,amazon wants to initiate refund now they tell to reorder redmi note 10 probut today redmi note 10 pro 6gb 12…,sarcastic,0.1779,0.0,0.0,0.0,1.0,0.0,Positive
189,2021-10-11 03:23:48,@amazon,shivathedhfm,i raised a complaint regarding warranty issue on 18 sept it is been a month and when i contact cus…,not_sarcastic,-0.296,0.33,0.0,0.0,0.33,0.33,Negative
190,2021-10-11 03:23:40,@amazon,adroitandroid,when they outsource they want a premium product without paying forget paying premium for it,not_sarcastic,0.242,0.0,0.33,0.0,0.0,0.67,Positive
191,2021-10-11 03:23:28,@amazon,BharatShiyani8,what a wast service by thank you for wasting my time no proper response from custo…,not_sarcastic,-0.34,0.5,0.0,0.0,0.5,0.0,Negative
192,2021-10-11 03:22:21,@amazon,Ritishsingh005,dear amazon i have spotted a bug in your app if y…,not_sarcastic,0.5106,0.0,0.0,0.33,0.0,0.67,Positive
193,2021-10-11 03:21:32,@amazon,tim_sanford1981,i need the message you about a 219 charge,not_sarcastic,0.0,1.0,0.0,0.0,0.0,0.0,Neutral
194,2021-10-11 03:21:12,@amazon,Mivasair,police foundations help cops acquire military weapons swat team equipment and other tools that are used to terror…,not_sarcastic,-0.0516,0.0,0.0,1.0,0.0,0.0,Negative
195,2021-10-11 03:21:08,@amazon,reb_tre,this is misinformation this is not how jasmy works dyor,not_sarcastic,-0.3182,0.0,0.0,0.0,0.0,1.0,Negative
196,2021-10-11 03:20:19,@amazon,trixiesirish1,you delivered someone elses order to me he is in a different building you delivered my order to someone e…,not_sarcastic,0.0,0.0,0.0,0.0,0.0,1.0,Neutral
197,2021-10-11 03:20:16,@amazon,nraboy,i reported sellers buying 5 star reviews and was ignored by amazon it’s all counterfeits and fake reviews now ,not_sarcastic,-0.5719,0.0,0.0,0.0,1.0,0.0,Negative
198,2021-10-11 03:19:03,@amazon,veronikaness,i wish you can really deliver your promise been waiting for my orders and now it is been delayed w…,not_sarcastic,0.5209,0.0,0.0,0.67,0.33,0.0,Positive
199,2021-10-11 03:18:39,@amazon,Ritishsingh005,dear amazon i have spotted a bug in your app if you can…,not_sarcastic,0.5106,0.0,0.0,0.33,0.0,0.67,Positive
200,2021-10-11 03:18:11,@amazon,astyte,just saw this on amazon toupop dragonfly necklace s925 sterling silver celtic dragonfly pendant jewelry with 5 blu…,sarcastic,0.1779,0.0,0.0,0.0,0.0,0.0,Positive
201,2021-10-11 03:17:45,@amazon,Ritishsingh005,dear amazon i have spotted a bug in your app if…,not_sarcastic,0.5106,0.0,0.0,0.33,0.0,0.67,Positive
202,2021-10-11 03:17:15,@amazon,Ritishsingh005,dear amazon i have spotted a bug in your…,not_sarcastic,0.5106,0.0,0.0,0.33,0.0,0.67,Positive
203,2021-10-11 03:17:14,@amazon,goyalaru1234,please help here,not_sarcastic,0.6124,0.0,0.0,0.5,0.5,0.0,Positive
204,2021-10-11 03:16:47,@amazon,samagabi11,block buster deals in amazon great indian festival starts 3rd oct 2021 via,not_sarcastic,0.7269,1.0,0.0,0.0,0.0,0.0,Positive
205,2021-10-11 03:16:42,@amazon,theXboxPCguy,maybe once you figure your shit out about treating workers better and actually provide consume…,not_sarcastic,-0.1779,0.0,0.0,1.0,0.0,0.0,Negative
206,2021-10-11 03:16:35,@amazon,astyte,just saw this on amazon bonsny statement enamel rhinestone butterfly necklaces pendant original design for women n…,sarcastic,0.4588,0.0,0.0,1.0,0.0,0.0,Positive
207,2021-10-11 03:16:26,@amazon,1i_Jing91,2 i think this can be too new for shoppers who used to shop traditionally amazon must make su…,not_sarcastic,0.1779,0.0,0.0,0.5,0.5,0.0,Positive
208,2021-10-11 03:16:15,@amazon,Ritishsingh005,dear amazon i have spotted a bug in your app if you can provide s…,not_sarcastic,0.5106,0.0,0.0,0.33,0.0,0.67,Positive
209,2021-10-11 03:16:14,@amazon,NayanabhKakati,thank you for this contest hoping to win this amazing phone iphone13pro amazonspinandwin…,not_sarcastic,0.9274,0.0,0.0,1.0,0.0,0.0,Positive
210,2021-10-11 03:15:37,@amazon,ja_westra,could you please be a little more honest with your prime delivery maybe name it free 2ish to 345 day del…,not_sarcastic,0.8366,0.5,0.0,0.0,0.25,0.25,Positive
211,2021-10-11 03:15:11,@amazon,InnocentJosie,horror prompts for getting those terrifying ideas dontwritewiththelightsoff terror horror scary nightmates…,sarcastic,-0.9565,0.0,0.0,0.5,0.0,0.5,Negative
212,2021-10-11 03:14:30,@amazon,Dhanaraj_T, your delivery people are removing seal amp checking ordered items in lone…,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
213,2021-10-11 03:14:23,@amazon,Heather28Savage,i was working in the lab late one night when my eyes beheld an eerie sight for my monster from his slabbegan to…,sarcastic,-0.3612,0.0,0.0,0.0,0.33,0.67,Negative
214,2021-10-11 03:14:19,@amazon,bee14131211,i wish there was a way an amazon representative could get recognition for amazing customer service,not_sarcastic,0.802,0.0,0.0,1.0,0.0,0.0,Positive
215,2021-10-11 03:13:01,@amazon,botakpalace,this reminds me of amazon in the early days ,not_sarcastic,0.1779,1.0,0.0,0.0,0.0,0.0,Positive
216,2021-10-11 03:10:02,@amazon,tscericv,top purchase drivers for ope products include competitive price and good selection of products  categories in…,sarcastic,0.6597,0.33,0.0,0.33,0.0,0.33,Positive
217,2021-10-11 03:10:02,@amazon,TSCBrennanC,despite a lower draw rate than its rivals has a higher close rate than both and get mor…,not_sarcastic,0.2235,0.2,0.2,0.0,0.0,0.6,Positive
218,2021-10-11 03:09:03,@amazon,B1Johnstone,cheers for making me verify my account and making miss out on a ps5 appreciate you,not_sarcastic,0.6369,0.33,0.0,0.0,0.5,0.17,Positive
219,2021-10-11 03:08:33,@amazon,RonaldSDean,hey we are twins ,not_sarcastic,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
220,2021-10-11 03:08:25,@amazon,Raj30787091,even i have register complain on something called ofmamazoncom and one more email id of,sarcastic,-0.3612,0.0,0.0,0.0,1.0,0.0,Negative
221,2021-10-11 03:08:23,@amazon,felllleg,do not worry i am pretty sure that will not happen p sorry t…,not_sarcastic,0.798,0.25,0.0,0.0,0.5,0.25,Positive
222,2021-10-11 03:07:48,@amazon,Thegr8doughini,the skyrim pillow is killing me i love it,sarcastic,-0.0516,0.5,0.0,0.5,0.0,0.0,Negative
223,2021-10-11 03:07:40,@amazon,Rameshkumr011,check out philips bt123215 skinfriendly beard trimmer  durapower technology cordless rechargeable with usb char…,not_sarcastic,0.0,0.0,1.0,0.0,0.0,0.0,Neutral
224,2021-10-11 03:06:35,@amazon,felllleg,i know i know i was trying to be funny p,not_sarcastic,0.4404,0.0,0.0,1.0,0.0,0.0,Positive
225,2021-10-11 03:05:57,@amazon,io_artem,this is the actionrelease the dark tower pilotlike andy dufresnei will write to you until you release…,not_sarcastic,0.0,0.0,0.0,0.0,1.0,0.0,Neutral
226,2021-10-11 03:05:36,@amazon,SNN_2012,when instructions are given to leave at the door if the hub is full and the package is just dropped out in…,not_sarcastic,-0.0516,0.0,0.0,0.0,0.0,1.0,Negative
227,2021-10-11 03:05:14,@amazon,TodaYoshiro,,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
228,2021-10-11 03:05:07,@amazon,SRclasses1,amazon try to understand that there are some products which can not be purchased without trial if any prod…,not_sarcastic,0.1779,0.0,0.0,0.0,0.0,1.0,Positive
229,2021-10-11 03:04:47,@amazon,Raj30787091,this amazon is not good for indian people need to be banned soon,not_sarcastic,-0.5727,0.0,0.0,0.0,1.0,0.0,Negative
230,2021-10-11 03:04:00,@amazon,DevonWaldman,very disappointed in your marketing department that i am just now hearing about the new i’m…,not_sarcastic,-0.5256,0.0,0.0,0.0,0.33,0.67,Negative
231,2021-10-11 03:03:23,@amazon,1MarkMcIntyre,not just amazon no matter what the go to place to block are sidewalks or bike la…,sarcastic,-0.5411,0.0,0.0,0.0,0.0,1.0,Negative
232,2021-10-11 03:03:12,@amazon,Domchataee,yo why did yall send this toy catalog to my house my baby wants everything in it and will not go to bed,not_sarcastic,0.0,0.0,0.0,0.0,0.5,0.5,Neutral
233,2021-10-11 03:02:46,@amazon,FitandFunPlay,retweet as many lists as you can,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
234,2021-10-11 03:02:33,@amazon,Raj30787091,i raj yadav comes here to share you my problem with with after soo many tries to get my issue sol…,not_sarcastic,-0.128,0.0,0.0,0.5,0.0,0.5,Negative
235,2021-10-11 03:00:58,@amazon,LoveDixit14,i ordered these product on 06th oct 21 still they are not move a single step what is the process  serv…,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
236,2021-10-11 03:00:00,@amazon,airgups23,fwiw every time i have called amazon about a missing item they are super friendly and super gen…,not_sarcastic,0.8885,0.5,0.0,0.0,0.5,0.0,Positive
237,2021-10-11 02:59:45,@amazon,ChikoCfM,checkout my store for the top recommended digital nomad amp entrepreneurship gadgets tech educational amp lif…,not_sarcastic,0.3818,0.0,0.0,0.5,0.0,0.5,Positive
238,2021-10-11 02:55:56,@amazon,NotToda52393553,pimped it and it was all down hill from there,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
239,2021-10-11 02:54:30,@amazon,Krishna46825443,bundle a yearlong washington post subscription with prime membership at least for india,not_sarcastic,0.0,0.0,0.0,0.0,0.0,1.0,Neutral
240,2021-10-11 02:53:51,@amazon,aka_TheCuriousG,me  ordered clothes for navratri from ajio  ajio  we do not celebrate navratri  we will get it delivered in diw…,not_sarcastic,-0.4585,0.0,0.0,0.0,0.0,0.0,Negative
241,2021-10-11 02:53:39,@amazon,AY_Orbach,we are going to be upgrading the shipp…,not_sarcastic,0.0,0.0,0.0,0.0,0.0,1.0,Neutral
242,2021-10-11 02:52:58,@amazon,zillinkPower,when you believe in the people amp tech it is the next     one can…,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
243,2021-10-11 02:52:46,@amazon,josh24v15,dear the package was at my local distribution center before 900 this morning they just didnt want to de…,not_sarcastic,0.3352,0.0,0.0,1.0,0.0,0.0,Positive
244,2021-10-11 02:52:43,@amazon,AY_Orbach,it is coming,not_sarcastic,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
245,2021-10-11 02:52:34,@amazon,mollyiscontent,breaking from dallas texas at approximately 938 pm strong winds backed by intermittent lightning managed…,not_sarcastic,0.5267,0.5,0.0,0.5,0.0,0.0,Positive
246,2021-10-11 02:52:20,@amazon,shortideas,thank you for contacting amazon help we looked into…,not_sarcastic,0.7096,0.0,0.0,1.0,0.0,0.0,Positive
247,2021-10-11 02:50:28,@amazon,TheWolfofCrypt1,selling your luna today is like selling stock in 1998,not_sarcastic,0.3612,0.0,0.0,0.0,0.0,1.0,Positive
248,2021-10-11 02:49:04,@amazon,Live_LetLive_Om,what is going on do not lose the market and trust amazon amazonindia,sarcastic,0.7398,0.0,0.0,0.0,0.25,0.75,Positive
249,2021-10-11 02:47:49,@amazon,zackchevalierUT,this is a great point a lot of people have become very comfortable with ordering th…,not_sarcastic,0.8268,0.5,0.0,0.25,0.25,0.0,Positive
250,2021-10-11 02:46:52,@amazon,paddymcilvenna,do not be giving ideas josh ,not_sarcastic,-0.2584,0.0,0.0,0.0,0.0,1.0,Negative
251,2021-10-11 02:45:58,@amazon,FarnellLala,yay so excited pinterest can not wait t…,not_sarcastic,0.7264,0.0,0.5,0.0,0.5,0.0,Positive
252,2021-10-11 02:44:49,@amazon,mohitrao20,shared every detail if you can help me am not sure because their is one department that rules in ama…,not_sarcastic,0.4833,0.0,0.0,0.25,0.0,0.75,Positive
253,2021-10-11 02:43:52,@amazon,faizan_mumbai,hey ordered shoes of size8 its smaller for me so i need to exchange with size9 but…,not_sarcastic,0.0,0.0,0.0,0.5,0.0,0.5,Neutral
254,2021-10-11 02:43:49,@amazon,Rogeeeeeb,this is also a great concern at times qr code’s may be questionable you would never…,not_sarcastic,0.4404,0.2,0.0,0.0,0.2,0.6,Positive
255,2021-10-11 02:42:35,@amazon,Booutique,just saw this on amazon jewelry gift for her women girl mom wife daughter forever love heart pendant necklace 18k…,not_sarcastic,0.9186,0.33,0.0,0.33,0.33,0.0,Positive
256,2021-10-11 02:42:21,@amazon,Rogeeeeeb,i completely agree you would never want customers to go elsewhere but at the en…,not_sarcastic,0.1988,0.0,0.0,0.0,0.5,0.5,Positive
257,2021-10-11 02:42:18,@amazon,GabbyYott,what kind of business is amazon prime i ordered tuesday and it says with amazon prime i should receive qu…,not_sarcastic,0.34,0.17,0.0,0.33,0.0,0.5,Positive
258,2021-10-11 02:42:14,@amazon,dannysoup,why bother asking for delivery instructions when they will not be followed why do your couriers…,not_sarcastic,-0.34,0.0,0.0,0.0,0.0,1.0,Negative
259,2021-10-11 02:42:09,@amazon,nand9781370428,i played this interesting quiz on amazonplay games at amazon funzone oppo…,not_sarcastic,0.7371,0.5,0.0,0.0,0.0,0.5,Positive
260,2021-10-11 02:40:42,@amazon,Rogeeeeeb,2 challenges include some customers losing the joy of actually going to a physical store for t…,not_sarcastic,0.3612,0.0,0.0,0.25,0.25,0.5,Positive
261,2021-10-11 02:40:02,@amazon,tsc_corinne,top purchase drivers for ope products include competitive price and good selection of products  categories in…,sarcastic,0.6597,0.33,0.0,0.33,0.0,0.33,Positive
262,2021-10-11 02:39:49,@amazon,vision_cannabis,if you use bitcoin btc or eth to purchase goods form retailers like and you are not doing it through the…,sarcastic,0.3612,0.5,0.0,0.0,0.0,0.5,Positive
263,2021-10-11 02:39:46,@amazon,NarasimhayadavK,i ordered a product from amazon but it was not delivered till now when i approached the coustomer support…,not_sarcastic,0.09,0.0,0.0,0.0,0.0,0.0,Positive
264,2021-10-11 02:39:43,@amazon,dopelemon12,imagine if adopts shib rest will be history,not_sarcastic,0.1779,0.0,0.0,0.5,0.0,0.5,Positive
265,2021-10-11 02:39:37,@amazon,gnorm23,you have gotten way too big  your delivery system is not the same experience as it ways from previous years,not_sarcastic,0.0,0.0,0.0,0.0,0.0,1.0,Neutral
266,2021-10-11 02:39:07,@amazon,ShadScurry,alright amazon when are we expecting to get the normal v2 switch back in stock,sarcastic,0.4019,0.5,0.0,0.0,0.0,0.5,Positive
267,2021-10-11 02:38:41,@amazon,MaryAnn31441268,i do not do business with any of these bums my account amazon is going to be closed nex…,not_sarcastic,0.1779,0.17,0.0,0.0,0.33,0.5,Positive
268,2021-10-11 02:38:36,@amazon,Rogeeeeeb,1 amazon is developing a more personal experience letting customers try clothes on with even…,not_sarcastic,0.1779,0.0,0.0,0.0,0.33,0.67,Positive
269,2021-10-11 02:37:41,@amazon,_DukeWilliams,oh god the physical reaction i had to this ide…,not_sarcastic,0.2732,0.0,0.0,1.0,0.0,0.0,Positive
270,2021-10-11 02:37:04,@amazon,RooskiWolf80,every single time,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
271,2021-10-11 02:35:46,@amazon,RAKESHHOODA03,tell me what i say to my son flipkart cancelled my order without informing me it was toys for my son and he was ver…,not_sarcastic,-0.25,0.0,0.0,0.5,0.5,0.0,Negative
272,2021-10-11 02:35:44,@amazon,retrotink2,the idea of amazon being able to support and a…,not_sarcastic,0.5267,0.0,0.0,0.0,0.0,0.0,Positive
273,2021-10-11 02:34:46,@amazon,justpran,is this new normal is amazon going zomato way wherein the delivery…,sarcastic,0.1779,0.0,0.0,0.0,0.0,1.0,Positive
274,2021-10-11 02:33:44,@amazon,mohitrao20,poorest cs service of amazon worst cs experience just have…,not_sarcastic,-0.7845,0.0,0.0,0.0,1.0,0.0,Negative
275,2021-10-11 02:32:00,@amazon,Kevin_S_Kolb,nevernot red either i will vote for the best pers…,not_sarcastic,0.6369,0.0,0.5,0.5,0.0,0.0,Positive
276,2021-10-11 02:31:11,@amazon,TheRealist7,so have yall seen this bad business,not_sarcastic,-0.628,0.0,0.0,0.0,0.5,0.5,Negative
277,2021-10-11 02:31:10,@amazon,SSadaef,team please clear it what going on,not_sarcastic,0.5994,0.0,0.0,0.0,0.67,0.33,Positive
278,2021-10-11 02:30:05,@amazon,InnocentJosie,vetis the world’s first demon seeks a human body to possess in order to spread darkness and evil upon a rapidly b…,sarcastic,-0.7506,0.0,0.0,0.5,0.0,0.5,Negative
279,2021-10-11 02:29:15,@amazon,SassyStylinGal,amazon site down crashing,not_sarcastic,0.1779,0.0,0.0,1.0,0.0,0.0,Positive
280,2021-10-11 02:28:29,@amazon,rachelgoodstein,does not having a reply option on your ad mean you’re afraid to hear from the tweeting public,not_sarcastic,0.0,0.0,0.0,0.0,0.5,0.5,Neutral
281,2021-10-11 02:28:20,@amazon,MrsDNystrom,thank you dear love all the catchy phrases ,not_sarcastic,0.8519,0.5,0.0,0.5,0.0,0.0,Positive
282,2021-10-11 02:26:55,@amazon,takidoCEO,shop with your trp balance and have your items delivered to you at your doorsteps today learn more at…,not_sarcastic,0.0,0.0,0.0,0.0,0.0,1.0,Neutral
283,2021-10-11 02:25:39,@amazon,varundas_,the order given by us will come on 23rd october which delivery you guys are giving 5 days is enough for any ecom…,sarcastic,0.34,0.33,0.0,0.0,0.0,0.67,Positive
284,2021-10-11 02:25:26,@amazon,angrycombatvet,how come is making my fjbiden tee shirt take so long i mean i’m paying for prime it should ship asap,not_sarcastic,0.0,0.0,0.0,0.0,0.33,0.67,Neutral
285,2021-10-11 02:25:05,@amazon,mohitrao20,why amazon claiming 1 day delivery for prime orders whats th…,not_sarcastic,0.1779,0.33,0.0,0.33,0.0,0.33,Positive
286,2021-10-11 02:24:56,@amazon,wow_vishal,the worst platform for smaller sellers in india is amazon i…,not_sarcastic,-0.5267,0.0,0.0,0.0,1.0,0.0,Negative
287,2021-10-11 02:24:56,@amazon,philkyprianou,still waiting for shipstation ,not_sarcastic,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
288,2021-10-11 02:23:14,@amazon,TheArtOfAsty,hey i will buy an alexa if you put out a version with gilbert gottfrieds voice,not_sarcastic,0.0,0.0,0.0,0.33,0.33,0.33,Neutral
289,2021-10-11 02:22:51,@amazon,HannahCrazyhawk,it is on my wishlist ,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
290,2021-10-11 02:22:40,@amazon,KentPitman,really frustrating how many corporations outgrow the need to be responsive eg has no way to gift a subs…,sarcastic,0.0018,0.0,0.5,0.5,0.0,0.0,Neutral
291,2021-10-11 02:21:08,@amazon,tdizz9,fuck that if people use their crypto at walmart then all sudden walmart is a whale,not_sarcastic,-0.5423,0.5,0.0,0.5,0.0,0.0,Negative
292,2021-10-11 02:20:51,@amazon,recoby4of5,by bullying do you mean buying 100000 vehicles please bully me,not_sarcastic,-0.7003,0.0,0.0,0.0,1.0,0.0,Negative
293,2021-10-11 02:20:35,@amazon,saddamhusenk,when my refund getting order date 04oct2021 order  40810118227307519 fraud company of,not_sarcastic,-0.5859,0.0,0.0,0.0,0.0,0.0,Negative
294,2021-10-11 02:20:29,@amazon,poohky_81,is this your company policy people do not receive their packages because they support blm the potus or vp…,sarcastic,0.4019,0.0,0.0,0.5,0.0,0.5,Positive
295,2021-10-11 02:19:03,@amazon,astyte,check out this amazon deal l’oreal paris skincare revitalift triple power antiaging face moisturizer with pro ret…,not_sarcastic,0.2204,0.0,1.0,0.0,0.0,0.0,Positive
296,2021-10-11 02:18:53,@amazon,iequalshane,first they replace your sdram listing then they replace you,not_sarcastic,0.0,0.0,0.0,0.33,0.0,0.67,Neutral
297,2021-10-11 02:17:19,@amazon,WIOFY,great book eye opener thoroughly recommend,not_sarcastic,0.7841,1.0,0.0,0.0,0.0,0.0,Positive
298,2021-10-11 02:16:55,@amazon,CricketOnTheLi1,shitty ad,sarcastic,-0.5574,0.0,0.0,0.0,0.0,0.0,Negative
299,2021-10-11 02:15:53,@amazon,ItzyBellababy,just saw this on amazon loeffler randall womens emilia mule gold 7 us by loeffler randall for 35000 via,sarcastic,0.1779,0.0,0.0,0.0,0.0,0.0,Positive
300,2021-10-11 02:15:37,@amazon,vishalbhaisa,plz look into this,not_sarcastic,0.0772,0.0,0.0,0.0,0.0,0.0,Positive
301,2021-10-11 02:15:18,@amazon,SunilKumar_IND,hello i have ordered samsung m32 but i received phone with scratches even with replacement unit please…,not_sarcastic,0.0,0.0,0.0,0.5,0.0,0.5,Neutral
302,2021-10-11 02:15:05,@amazon,ItzyBellababy,just saw this on amazon allegra k womens glitter sparkle adjustable strap mini party sequin dress small silver w…,not_sarcastic,0.7351,0.0,1.0,0.0,0.0,0.0,Positive
303,2021-10-11 02:14:35,@amazon,ItzyBellababy,check out this amazon deal mangopop womens long sleeve short sleeve glitter sheer mesh tops t shirt blouse clubwe…,not_sarcastic,0.634,0.0,0.4,0.2,0.0,0.4,Positive
304,2021-10-11 02:14:15,@amazon,ItzyBellababy,just saw this on amazon blue by betsey johnson womens sbmel heeled sandal silver 75 m us by betsey johnson fo…,not_sarcastic,0.1779,0.0,0.5,0.0,0.5,0.0,Positive
305,2021-10-11 02:13:47,@amazon,ItzyBellababy,just saw this on amazon babeyond 1920s flapper handbag clutch gatsby crystal handbag roaring 20s evening clutch ba…,not_sarcastic,0.1779,0.0,0.25,0.0,0.0,0.75,Positive
306,2021-10-11 02:13:23,@amazon,shaun_dubai,where’s my silicone,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
307,2021-10-11 02:12:39,@amazon,NickNoir11,so it is perfectly fine for to sell 95 chinese crap and to mail people items that arent as advertised but…,not_sarcastic,0.5667,0.5,0.0,0.5,0.0,0.0,Positive
